Compound,mean EN difference,geom-mean_eta_both,MagpieData mean Electronegativity,max ionic char,MagpieData avg_dev MendeleevNumber,MagpieData minimum Electronegativity,MagpieData range MeltingT,MagpieData mean Row,MagpieData avg_dev NpValence,MagpieData mean GSbandgap,std_dev EN difference,Formation_energy
NH-SH-Nd,0.963333333333333,5.13994014475056,2.232,0.59444549493668,22.24,1.14,1279.99,2.6,1.68,4.869,0.749533188057741,-0.9422581634
NH-SH-Rh,0.583333333333333,5.488261465895,2.46,0.161717396775766,9.68,2.2,2222.99,2.4,1.68,4.869,0.056568542494924,-0.0200077014
NH-SH-Ru,0.61,5.40534450291742,2.444,0.161717396775766,10.4,2.2,2592.99,2.4,1.68,4.869,0,0.1355791046
NH-SH-Sc,0.89,7.13412128212362,2.276,0.506187801966654,24.8,1.36,1799.99,2.2,1.68,4.869,0.5939696961967,-0.9685290274
NH-SH-Sm,0.953333333333333,5.10242099588783,2.238,0.582814787035019,20.96,1.17,1330.99,2.6,1.68,4.869,0.728319984622144,-0.9613483914
NH-SH-Y,0.936666666666666,6.72436366242136,2.248,0.563121432466778,24.48,1.22,1784.99,2.4,1.68,4.869,0.692964645562817,-1.0222460874
O-Br-Al,1.59,9.80475959278324,2.67,0.567089816109359,8,1.61,878.67,3,1.55555555555556,0.485666666666667,0,-2.0543791967
O-Br-Bi,1.18,5.88428259437631,2.80666666666667,0.395951025061975,3.77777777777778,2.02,489.6,4,0.666666666666667,0.485666666666667,0,-0.9111333567
O-Br-Ce,2.08,5.54848591114279,2.50666666666667,0.739616569076971,33.7777777777778,1.12,1016.2,4,2,0.485666666666667,0,-2.96055842
O-Br-Co,1.32,5.67908617845307,2.76,0.455779073674793,14.6666666666667,1.88,1713.2,3.33333333333333,2,0.485666666666667,0,-0.62090485
O-Br-Cr,1.54,5.72131141789418,2.68666666666667,0.547107278760105,18.6666666666667,1.66,2125.2,3.33333333333333,2,0.485666666666667,0,-1.57953119
O-Br-Fe,1.37,6.46009476292918,2.74333333333333,0.476922164006862,16,1.83,1756.2,3.33333333333333,2,0.485666666666667,0,-0.9661544533
O-Br-Ga,1.39,7.04635896692079,2.73666666666667,0.485327755826721,7.55555555555556,1.81,248.11,3.33333333333333,1.55555555555556,0.485666666666667,0,-1.23586117
O-Br-Gd,2,6.22124174365548,2.53333333333333,0.714753054942695,28.4444444444444,1.2,1531.2,4,2,0.485666666666667,0,-2.9463588467
O-Br-In,1.42,6.44361485776112,2.72666666666667,0.497871893693153,7.11111111111111,1.78,374.95,3.66666666666667,1.55555555555556,0.485666666666667,0,-1.29893935
O-Br-Ir,1,5.45788215035418,2.86666666666667,0.319140970908075,13.7777777777778,2.2,2684.2,4,2,0.485666666666667,0,-0.0182451233
O-Br-La,2.1,6.81797436136454,2.5,0.745613369000596,34.6666666666667,1.1,1138.2,4,2,0.485666666666667,0,-3.07624847
O-Br-Lu,1.93,6.29134614295298,2.55666666666667,0.691867378684938,22.2222222222222,1.27,1881.2,4,2,0.485666666666667,0,-3.0751808233
O-Br-Nd,2.06,5.74219230158329,2.51333333333333,0.733531702186476,32,1.14,1239.2,4,2,0.485666666666667,0,-2.9691336567
O-Br-Rh,0.92,6.13132679584305,2.89333333333333,0.285662686264043,14.2222222222222,2.28,2182.2,3.66666666666667,2,0.485666666666667,0,-0.42716734
O-Br-Ru,1,6.03869436568395,2.86666666666667,0.319140970908075,15.5555555555556,2.2,2552.2,3.66666666666667,2,0.485666666666667,0,-0.3991592633
O-Br-Sc,1.84,7.97003372628958,2.58666666666667,0.660947392745558,35.5555555555556,1.36,1759.2,3.33333333333333,2,0.485666666666667,0,-2.92403384
O-Br-Sm,2.03,5.7002769948493,2.52333333333333,0.724240177376075,30.2222222222222,1.17,1290.2,4,2,0.485666666666667,0,-2.99193014
O-Br-Y,1.98,7.51226437818299,2.54,0.708320592678053,35.1111111111111,1.22,1744.2,3.66666666666667,2,0.485666666666667,0,-3.0797077333
O-Cl-Al,1.69,10.1793443326963,2.73666666666667,0.567089816109359,7.77777777777778,1.61,878.67,2.66666666666667,1.55555555555556,0.831,0,-2.41606059
O-Cl-Bi,1.28,6.10908794980917,2.87333333333333,0.395951025061975,3.33333333333333,2.02,489.6,3.66666666666667,0.666666666666667,0.831,0,-1.0070263167
O-Cl-Ce,2.18,5.76046236321883,2.57333333333333,0.739616569076971,33.5555555555556,1.12,1016.2,3.66666666666667,2,0.831,0,-3.1145408267
O-Cl-Co,1.42,5.89605213248477,2.82666666666667,0.455779073674793,14.4444444444444,1.88,1713.2,3,2,0.831,0,-0.8537541267
O-Cl-Cr,1.64,5.93989056092701,2.75333333333333,0.547107278760105,18.4444444444444,1.66,2125.2,3,2,0.831,0,-1.8582969633
O-Cl-Fe,1.47,6.70689866400256,2.81,0.476922164006862,15.7777777777778,1.83,1756.2,3,2,0.831,0,-1.02439367
O-Cl-Ga,1.49,7.31556072714557,2.80333333333333,0.485327755826721,7.33333333333333,1.81,248.11,3,1.55555555555556,0.831,0,-1.5101850067
O-Cl-Gd,2.1,6.45892041373717,2.6,0.714753054942695,28.2222222222222,1.2,1531.2,3.66666666666667,2,0.831,0,-2.0806707467
O-Cl-In,1.52,6.68978915431103,2.79333333333333,0.497871893693153,6.88888888888889,1.78,374.95,3.33333333333333,1.55555555555556,0.831,0,-1.4747940433
O-Cl-Ir,1.1,5.66639714212117,2.93333333333333,0.319140970908075,13.5555555555556,2.2,2684.2,3.66666666666667,2,0.831,0,-0.2164277633
O-Cl-La,2.2,7.07845082983047,2.56666666666667,0.745613369000596,34.4444444444444,1.1,1138.2,3.66666666666667,2,0.831,0,-3.2286882833
O-Cl-Lu,2.03,6.53170310799225,2.62333333333333,0.691867378684938,22,1.27,1881.2,3.66666666666667,2,0.831,0,-3.28155391
O-Cl-Nd,2.16,5.96156918578578,2.58,0.733531702186476,31.7777777777778,1.14,1239.2,3.66666666666667,2,0.831,0,-3.1260625467
O-Cl-Rh,1.02,6.36557032128688,2.96,0.285662686264043,14,2.28,2182.2,3.33333333333333,2,0.831,0,-0.6502861
O-Cl-Ru,1.1,6.26939892676764,2.93333333333333,0.319140970908075,15.3333333333333,2.2,2552.2,3.33333333333333,2,0.831,0,-0.6097159933
O-Cl-Sc,1.94,8.27452390600372,2.65333333333333,0.660947392745558,35.3333333333333,1.36,1759.2,3,2,0.831,0,-3.14324657
O-Cl-Sm,2.13,5.91805253083691,2.59,0.724240177376075,30,1.17,1290.2,3.66666666666667,2,0.831,0,-3.1567804467
O-Cl-Y,2.08,7.79926576476783,2.60666666666667,0.708320592678053,34.8888888888889,1.22,1744.2,3.33333333333333,2,0.831,0,-3.26110413
O-CN-Al,1.16,10.5952809182615,2.66,0.567089816109359,4.75,1.61,3768.2,2.25,1,2.73325,0.664680374315355,-0.9014388025
O-CN-Bi,0.955,6.35871043036518,2.7625,0.395951025061975,3.5,2.02,3768.2,3,0.5,2.73325,0.37476659402887,0.1445475825
O-CN-Ce,1.405,5.99583970858855,2.5375,0.739616569076971,25.125,1.12,3768.2,3,1.25,2.73325,1.01116269709676,-1.4506824875
O-CN-Co,1.025,6.13696979006153,2.7275,0.455779073674793,9,1.88,3768.2,2.5,1.25,2.73325,0.473761543394987,0.118577685
O-CN-Cr,1.135,6.18259949362393,2.6725,0.547107278760105,12.375,1.66,3768.2,2.5,1.25,2.73325,0.629325035256027,-0.4971052225
O-CN-Fe,1.05,6.98094819399801,2.715,0.476922164006862,10.125,1.83,3768.2,2.5,1.25,2.73325,0.509116882454314,0.013094435
O-CN-Ga,1.06,7.61448070184085,2.71,0.485327755826721,4.5,1.81,3768.2,2.5,1,2.73325,0.523259018078045,-0.2047899075
O-CN-Gd,1.365,6.72283734350429,2.5575,0.714753054942695,20.625,1.2,3768.2,3,1.25,2.73325,0.954594154601839,-0.365523155
O-CN-In,1.075,6.96313957532567,2.7025,0.497871893693153,4.25,1.78,3768.2,2.75,1,2.73325,0.544472221513641,-0.1556318325
O-CN-Ir,0.865,5.89793090330658,2.8075,0.319140970908075,8.25,2.2,3768.2,3,1.25,2.73325,0.247487373415291,0.457767475
O-CN-La,1.415,7.36768229435558,2.5325,0.745613369000596,25.875,1.1,3768.2,3,1.25,2.73325,1.02530483272049,-1.4607396225
O-CN-Lu,1.33,6.79859399996628,2.575,0.691867378684938,15.375,1.27,3768.2,3,1.25,2.73325,0.905096679918781,-1.502021265
O-CN-Nd,1.395,6.20516392535875,2.5425,0.733531702186476,23.625,1.14,3768.2,3,1.25,2.73325,0.997020561473032,-1.3808982825
O-CN-Rh,0.825,6.62567288762872,2.8275,0.285662686264043,8.625,2.28,3768.2,2.75,1.25,2.73325,0.190918830920368,0.1992348625
O-CN-Ru,0.865,6.5255718489047,2.8075,0.319140970908075,9.75,2.2,3768.2,2.75,1.25,2.73325,0.247487373415291,0.26425199
O-CN-Sc,1.285,8.61262792411679,2.5975,0.660947392745558,26.625,1.36,3768.2,2.5,1.25,2.73325,0.841457069611991,-1.40234112
O-CN-Sm,1.38,6.15986914322574,2.55,0.724240177376075,22.125,1.17,3768.2,3,1.25,2.73325,0.975807358037435,-1.403347095
O-CN-Y,1.355,8.11795033482345,2.5625,0.708320592678053,26.25,1.22,3768.2,2.75,1.25,2.73325,0.940452018978108,-1.485130275
O-F-Al,2.1,11.6248279159018,3.01,0.754442710372489,7.55555555555556,1.61,879.97,2.33333333333333,1.55555555555556,0.656666666666667,0,-3.3634347733
O-F-Bi,1.69,6.97658845388817,3.14666666666667,0.617260240551931,2.88888888888889,2.02,490.9,3.33333333333333,0.666666666666667,0.656666666666667,0,-1.5495868967
O-F-Ce,2.59,6.57845746246708,2.84666666666667,0.870606871356709,33.3333333333333,1.12,1017.5,3.33333333333333,2,0.656666666666667,0,-3.7669668733
O-F-Co,1.83,6.73330120125393,3.1,0.667960054655339,14.2222222222222,1.88,1714.5,2.66666666666667,2,0.656666666666667,0,-1.67552424
O-F-Cr,2.05,6.78336475840345,3.02666666666667,0.739616569076971,18.2222222222222,1.66,2126.5,2.66666666666667,2,0.656666666666667,0,-2.6433006733
O-F-Fe,1.88,7.65928926954471,3.08333333333333,0.685139312535294,15.5555555555556,1.83,1757.5,2.66666666666667,2,0.656666666666667,0,-1.8052153533
O-F-Ga,1.9,8.35438234349136,3.07666666666667,0.691867378684938,7.11111111111111,1.81,249.41,2.66666666666667,1.55555555555556,0.656666666666667,0,-2.26756859
O-F-Gd,2.51,7.37609770120742,2.87333333333333,0.855156292905333,28,1.2,1532.5,3.33333333333333,2,0.656666666666667,0,-3.76134338
O-F-In,1.93,7.63975018142774,3.06666666666667,0.701802720570113,6.66666666666667,1.78,376.25,3,1.55555555555556,0.656666666666667,0,-2.0846525767
O-F-Ir,1.51,6.47103482576354,3.20666666666667,0.547107278760105,13.3333333333333,2.2,2685.5,3.33333333333333,2,0.656666666666667,0,-0.7372880967
O-F-La,2.61,8.08360245204082,2.84,0.874267670405572,34.2222222222222,1.1,1139.5,3.33333333333333,2,0.656666666666667,0,-3.8784077133
O-F-Lu,2.44,7.45921565736628,2.89666666666667,0.840550018252867,21.7777777777778,1.27,1882.5,3.33333333333333,2,0.656666666666667,0,-3.9920008967
O-F-Nd,2.57,6.80812178353199,2.85333333333333,0.866866114605718,31.5555555555556,1.14,1240.5,3.33333333333333,2,0.656666666666667,0,-3.7688862567
O-F-Rh,1.43,7.26949174259155,3.23333333333333,0.514463104845921,13.7777777777778,2.28,2183.5,3,2,0.656666666666667,0,-1.2367507867
O-F-Ru,1.51,7.1596638523877,3.20666666666667,0.547107278760105,15.1111111111111,2.2,2553.5,3,2,0.656666666666667,0,-1.1959892033
O-F-Sc,2.35,9.44951986586647,2.92666666666667,0.820234130541532,35.1111111111111,1.36,1760.5,2.66666666666667,2,0.656666666666667,0,-3.87287093
O-F-Sm,2.54,6.75842569223941,2.86333333333333,0.861103329501181,29.7777777777778,1.17,1291.5,3.33333333333333,2,0.656666666666667,0,-3.8114573667
O-F-Y,2.49,8.90677428943943,2.88,0.851088036998852,34.6666666666667,1.22,1745.5,3,2,0.656666666666667,0,-3.93839152
O-I-Al,1.44,9.39913225730606,2.57,0.567089816109359,8.22222222222222,1.61,878.67,3.33333333333333,1.55555555555556,0.354,0,-1.35059008
O-I-Bi,1.03,5.64084716412789,2.70666666666667,0.395951025061975,4.22222222222222,2.02,489.6,4.33333333333333,0.666666666666667,0.354,0,-0.6409801233
O-I-Ce,1.93,5.31894254143834,2.40666666666667,0.739616569076971,34,1.12,1016.2,4.33333333333333,2,0.354,0,-2.6092491433
O-I-Co,1.17,5.44413981666703,2.66,0.455779073674793,14.8888888888889,1.88,1713.2,3.66666666666667,2,0.354,0,-0.4160141433
O-I-Cr,1.39,5.48461817886936,2.58666666666667,0.547107278760105,18.8888888888889,1.66,2125.2,3.66666666666667,2,0.354,0,-0.9557026433
O-I-Fe,1.22,6.19283772303748,2.64333333333333,0.476922164006862,16.2222222222222,1.83,1756.2,3.66666666666667,2,0.354,0,-0.60263514
O-I-Ga,1.24,6.75484791195606,2.63666666666667,0.485327755826721,7.77777777777778,1.81,332.05,3.66666666666667,1.55555555555556,0.354,0,-0.6809109967
O-I-Gd,1.85,5.9638661611174,2.43333333333333,0.714753054942695,28.6666666666667,1.2,1531.2,4.33333333333333,2,0.354,0,-2.56278415
O-I-In,1.27,6.17703959899408,2.62666666666667,0.497871893693153,7.33333333333333,1.78,374.95,4,1.55555555555556,0.354,0,-0.86809804
O-I-Ir,0.85,5.23208709918066,2.76666666666667,0.319140970908075,14,2.2,2684.2,4.33333333333333,2,0.354,0,0.3060251567
O-I-La,1.95,6.5359116807469,2.4,0.745613369000596,34.8888888888889,1.1,1138.2,4.33333333333333,2,0.354,0,-2.7330125
O-I-Lu,1.78,6.03107030973326,2.45666666666667,0.691867378684938,22.4444444444444,1.27,1881.2,4.33333333333333,2,0.354,0,-2.61905956
O-I-Nd,1.91,5.50463521096342,2.41333333333333,0.733531702186476,32.2222222222222,1.14,1239.2,4.33333333333333,2,0.354,0,-2.6119606733
O-I-Rh,0.77,5.87767103533177,2.79333333333333,0.285662686264043,14.4444444444444,2.28,2182.2,4,2,0.354,0,-0.0106391033
O-I-Ru,0.85,5.78887085067229,2.76666666666667,0.319140970908075,15.7777777777778,2.2,2552.2,4,2,0.354,0,0.0364905233
O-I-Sc,1.69,7.6403098290879,2.48666666666667,0.660947392745558,35.7777777777778,1.36,1759.2,3.66666666666667,2,0.354,0,-2.4446291733
O-I-Sm,1.88,5.46445395941206,2.42333333333333,0.724240177376075,30.4444444444444,1.17,1290.2,4.33333333333333,2,0.354,0,-2.6176848533
O-I-Y,1.83,7.20147860579492,2.44,0.708320592678053,35.3333333333333,1.22,1744.2,4,2,0.354,0,-2.67295213
O-NC-Al,1.16,10.6615031432043,2.66,0.567089816109359,4.75,1.61,3768.2,2.25,1,2.73325,0.664680374315355,-1.0435437825
O-NC-Bi,0.955,6.39845340232734,2.7625,0.395951025061975,3.5,2.02,3768.2,3,0.5,2.73325,0.37476659402887,0.1394272225
O-NC-Ce,1.405,6.03331467965974,2.5375,0.739616569076971,25.125,1.12,3768.2,3,1.25,2.73325,1.01116269709676,-1.54040598
O-NC-Co,1.025,6.17532684704187,2.7275,0.455779073674793,9,1.88,3768.2,2.5,1.25,2.73325,0.473761543394987,0.10717179
O-NC-Cr,1.135,6.22124174365548,2.6725,0.547107278760105,12.375,1.66,3768.2,2.5,1.25,2.73325,0.629325035256027,-0.5659726775
O-NC-Fe,1.05,7.02458025294796,2.715,0.476922164006862,10.125,1.83,3768.2,2.5,1.25,2.73325,0.509116882454314,-0.0053013225
O-NC-Ga,1.06,7.6620724417626,2.71,0.485327755826721,4.5,1.81,3768.2,2.5,1,2.73325,0.523259018078045,-0.2893252425
O-NC-Gd,1.365,6.76485616775726,2.5575,0.714753054942695,20.625,1.2,3768.2,3,1.25,2.73325,0.954594154601839,-0.457674455
O-NC-In,1.075,7.00666032751927,2.7025,0.497871893693153,4.25,1.78,3768.2,2.75,1,2.73325,0.544472221513641,-0.21301596
O-NC-Ir,0.865,5.93479392845796,2.8075,0.319140970908075,8.25,2.2,3768.2,3,1.25,2.73325,0.247487373415291,0.6205043225
O-NC-La,1.415,7.41373150418473,2.5325,0.745613369000596,25.875,1.1,3768.2,3,1.25,2.73325,1.02530483272049,-1.5499262225
O-NC-Lu,1.33,6.84108631561452,2.575,0.691867378684938,15.375,1.27,3768.2,3,1.25,2.73325,0.905096679918781,-1.6141799725
O-NC-Nd,1.395,6.24394720674997,2.5425,0.733531702186476,23.625,1.14,3768.2,3,1.25,2.73325,0.997020561473032,-1.4741650875
O-NCO-Al,1.22666666666667,9.72631815563875,2.816,0.567089816109359,4.96,1.61,3768.2,2.2,1.04,2.1866,0.664680374315355,-1.594285936
O-NCO-Bi,1.02166666666667,5.83720631689095,2.898,0.395951025061975,3.44,2.02,3768.2,2.8,0.64,2.1866,0.37476659402887,-0.592631514
O-NCO-Ce,1.47166666666667,5.50409612221147,2.718,0.739616569076971,21.84,1.12,3768.2,2.8,1.28,2.1866,1.01116269709676,-1.861799156
O-NCO-Co,1.09166666666667,5.63365154262242,2.87,0.455779073674793,8.56,1.88,3768.2,2.4,1.28,2.1866,0.473761543394987,-0.6556607
O-NCO-Cr,1.20166666666667,5.67553896567606,2.826,0.547107278760105,10.96,1.66,3768.2,2.4,1.28,2.1866,0.629325035256027,-1.23282066
O-NCO-Fe,1.11666666666667,6.40841179074629,2.86,0.476922164006862,9.28,1.83,3768.2,2.4,1.28,2.1866,0.509116882454314,-0.740534762
O-NCO-Ga,1.12666666666667,6.98998568017462,2.856,0.485327755826721,4.72,1.81,3768.2,2.4,1.04,2.1866,0.523259018078045,-0.995277184
O-NCO-Gd,1.43166666666667,6.17146967748929,2.734,0.714753054942695,18,1.2,3768.2,2.8,1.28,2.1866,0.954594154601839,-1.082944416
O-NCO-In,1.14166666666667,6.39206373046776,2.85,0.497871893693153,4.48,1.78,3768.2,2.6,1.04,2.1866,0.544472221513641,-0.918630952
O-NCO-Ir,0.931666666666666,5.41421722256195,2.934,0.319140970908075,8.08,2.2,3768.2,2.8,1.28,2.1866,0.247487373415291,-0.246706244
O-NCO-La,1.48166666666667,6.76342822973748,2.714,0.745613369000596,22.48,1.1,3768.2,2.8,1.28,2.1866,1.02530483272049,-1.938237984
O-NCO-Lu,1.39666666666667,6.2410132175654,2.748,0.691867378684938,13.52,1.27,3768.2,2.8,1.28,2.1866,0.905096679918781,-2.014245904
O-NCO-Nd,1.46166666666667,5.69625279513912,2.722,0.733531702186476,20.56,1.14,3768.2,2.8,1.28,2.1866,0.997020561473032,-1.884418182
O-NCO-Rh,0.891666666666667,6.08227408007606,2.95,0.285662686264043,8.32,2.28,3768.2,2.6,1.28,2.1866,0.190918830920368,-0.499261938
O-NCO-Ru,0.931666666666666,5.99038274110631,2.934,0.319140970908075,9.04,2.2,3768.2,2.6,1.28,2.1866,0.247487373415291,-0.463247674
O-NCO-Sc,1.35166666666667,7.90627072489581,2.766,0.660947392745558,23.12,1.36,3768.2,2.4,1.28,2.1866,0.841457069611991,-1.951260784
O-NCO-Sm,1.44666666666667,5.65467282522471,2.728,0.724240177376075,19.28,1.17,3768.2,2.8,1.28,2.1866,0.975807358037435,-1.910704994
O-NCO-Y,1.42166666666667,7.45216368846615,2.738,0.708320592678053,22.8,1.22,3768.2,2.6,1.28,2.1866,0.940452018978108,-1.98896021
O-NC-Rh,0.825,6.66708441826644,2.8275,0.285662686264043,8.625,2.28,3768.2,2.75,1.25,2.73325,0.190918830920368,0.29424441
O-NC-Ru,0.865,6.56635773180788,2.8075,0.319140970908075,9.75,2.2,3768.2,2.75,1.25,2.73325,0.247487373415291,0.355819235
O-NCS-Al,0.94,9.64659065043193,2.644,0.567089816109359,5.12,1.61,3768.2,2.4,1.04,2.627,0.664680374315355,-0.9587308394
O-NCS-Bi,0.735,5.78935821141298,2.726,0.395951025061975,3.6,2.02,3768.2,3,0.64,2.627,0.37476659402887,-0.1494028234
O-NC-Sc,1.285,8.6664582461384,2.5975,0.660947392745558,26.625,1.36,3768.2,2.5,1.25,2.73325,0.841457069611991,-1.51527061
O-NCS-Ce,1.185,5.45897855097635,2.546,0.739616569076971,21.92,1.12,3768.2,3,1.28,2.627,1.01116269709676,-1.4610537954
O-NCS-Co,0.805,5.58747199394731,2.698,0.455779073674793,8.72,1.88,3768.2,2.6,1.28,2.627,0.473761543394987,-0.0462462654
O-NCS-Cr,0.915,5.62901606202468,2.654,0.547107278760105,11.04,1.66,3768.2,2.6,1.28,2.627,0.629325035256027,-0.5589641074
O-NCS-Fe,0.83,6.35588146259555,2.688,0.476922164006862,9.44,1.83,3768.2,2.6,1.28,2.627,0.509116882454314,-0.1364808614
O-NCS-Ga,0.84,6.93268813851559,2.684,0.485327755826721,4.88,1.81,3768.2,2.6,1.04,2.627,0.523259018078045,-0.4127528334
O-NCS-Gd,1.145,6.12088158516367,2.562,0.714753054942695,18.08,1.2,3768.2,3,1.28,2.627,0.954594154601839,-0.6119985194
O-NCS-In,0.855,6.33966740883831,2.678,0.497871893693153,4.64,1.78,3768.2,2.8,1.04,2.627,0.544472221513641,-0.4151145494
O-NCS-Ir,0.645,5.36983639675559,2.762,0.319140970908075,8.24,2.2,3768.2,3,1.28,2.627,0.247487373415291,0.2409272706
O-NCS-La,1.195,6.7079877998879,2.542,0.745613369000596,22.56,1.1,3768.2,3,1.28,2.627,1.02530483272049,-1.4803534694
O-NCS-Lu,1.11,6.18985507058346,2.576,0.691867378684938,13.6,1.27,3768.2,3,1.28,2.627,0.905096679918781,-1.5251147514
O-NC-Sm,1.38,6.19836932487904,2.55,0.724240177376075,22.125,1.17,3768.2,3,1.25,2.73325,0.975807358037435,-1.49623338
O-NCS-Nd,1.175,5.64956009836356,2.55,0.733531702186476,20.64,1.14,3768.2,3,1.28,2.627,0.997020561473032,-1.4194953874
O-NCS-Rh,0.605,6.03241713208928,2.778,0.285662686264043,8.48,2.28,3768.2,2.8,1.28,2.627,0.190918830920368,0.0147418206
O-NCS-Ru,0.645,5.94127903469449,2.762,0.319140970908075,9.2,2.2,3768.2,2.8,1.28,2.627,0.247487373415291,0.0608445726
O-NCS-Sc,1.065,7.84146231226742,2.594,0.660947392745558,23.2,1.36,3768.2,2.6,1.28,2.627,0.841457069611991,-1.4354839714
O-NCS-Sm,1.16,5.60832096320438,2.556,0.724240177376075,19.36,1.17,3768.2,3,1.28,2.627,0.975807358037435,-1.4403867054
O-NCS-Y,1.135,7.39107763208111,2.566,0.708320592678053,22.88,1.22,3768.2,2.8,1.28,2.627,0.940452018978108,-1.5112929414
O-NC-Y,1.355,8.16868884164495,2.5625,0.708320592678053,26.25,1.22,3768.2,2.75,1.25,2.73325,0.940452018978108,-1.5880272025
O-NO-Al,1.115,10.1066322481808,2.8825,0.567089816109359,4.75,1.61,878.67,2.25,1,1.60925,1.01116269709676,-1.355908285
O-NO-Bi,0.91,6.06545011766588,2.985,0.395951025061975,1.75,2.02,489.6,3,0.5,1.60925,0.721248916810279,-0.13852788
O-NO-Ce,1.36,5.71931479884602,2.76,0.739616569076971,26.375,1.12,1016.2,3,1.375,1.60925,1.35764501987817,-1.674753145
O-NO-Co,0.98,5.85393603669776,2.95,0.455779073674793,10.25,1.88,1713.2,2.5,1.375,1.60925,0.820243866176395,-0.3833105675
O-NO-Cr,1.09,5.89746132281867,2.895,0.547107278760105,13.625,1.66,2125.2,2.5,1.375,1.60925,0.975807358037435,-0.9962997175
O-NO-Fe,1.005,6.65899060955869,2.9375,0.476922164006862,11.375,1.83,1756.2,2.5,1.375,1.60925,0.855599205235722,-0.5592075875
O-NO-Ga,1.015,7.26330493811978,2.9325,0.485327755826721,4.5,1.81,248.11,2.5,1,1.60925,0.869741340859453,-0.66398034
O-NO-Gd,1.32,6.41278369297669,2.78,0.714753054942695,21.875,1.2,1531.2,3,1.375,1.60925,1.30107647738325,-1.6379434725
O-NO-In,1.03,6.64200331482267,2.925,0.497871893693153,4.25,1.78,374.95,2.75,1,1.60925,0.89095454429505,-0.460949665
O-NO-Ir,1.10666666666667,5.62592149512171,3.03,0.319140970908075,9.5,2.2,2684.2,3,1.375,1.60925,0,0.0597787325
O-NO-La,1.37,7.02788874074541,2.755,0.745613369000596,27.125,1.1,1138.2,3,1.375,1.60925,1.3717871555019,-1.72456762
O-NO-Lu,1.285,6.48504649309684,2.7975,0.691867378684938,16.625,1.27,1881.2,3,1.375,1.60925,1.25157900270019,-1.7951788075
O-NO-Nd,1.35,5.91898509507089,2.765,0.733531702186476,24.875,1.14,1239.2,3,1.375,1.60925,1.34350288425444,-1.6473721375
O-NO-Rh,0.78,6.3201004096636,3.05,0.285662686264043,9.875,2.28,2182.2,2.75,1.375,1.60925,0.537401153701776,-0.2071637025
